name, year, amount, age, gender
Vlaams_Brabant,2017,8114,77,T
West_Vlaanderen,2017,6082,77,F
West_Vlaanderen,2017,4742,77,M
West_Vlaanderen,2017,10824,77,T
Brabant_Wallon,2017,1522,77,F
Brabant_Wallon,2017,1205,77,M
Brabant_Wallon,2017,2727,77,T
Hainaut,2017,5022,77,F
Hainaut,2017,3523,77,M
Hainaut,2017,8545,77,T
Liege,2017,4370,77,F
Liege,2017,3354,77,M
Liege,2017,7724,77,T
Luxembourg,2017,1026,77,F
Luxembourg,2017,744,77,M
Luxembourg,2017,1770,77,T
Namur,2017,1880,77,F
Namur,2017,1421,77,M
Namur,2017,3301,77,T
Bruxelles,2017,3341,78,F
Bruxelles,2017,2259,78,M
Bruxelles,2017,5600,78,T
Antwerpen,2017,7600,78,F
Antwerpen,2017,6145,78,M
Antwerpen,2017,13745,78,T
Limburg,2017,3523,78,F
Limburg,2017,3145,78,M
Limburg,2017,6668,78,T
Oost_Vlaanderen,2017,6408,78,F
Oost_Vlaanderen,2017,5019,78,M
Oost_Vlaanderen,2017,11427,78,T
Vlaams_Brabant,2017,4545,78,F
Vlaams_Brabant,2017,3499,78,M
Vlaams_Brabant,2017,8044,78,T
West_Vlaanderen,2017,5876,78,F
West_Vlaanderen,2017,4804,78,M
West_Vlaanderen,2017,10680,78,T
Brabant_Wallon,2017,1487,78,F
Brabant_Wallon,2017,1104,78,M
Brabant_Wallon,2017,2591,78,T
Hainaut,2017,4960,78,F
Hainaut,2017,3352,78,M
Hainaut,2017,8312,78,T
Liege,2017,4346,78,F
Liege,2017,3106,78,M
Liege,2017,7452,78,T
Luxembourg,2017,974,78,F
Luxembourg,2017,723,78,M
Luxembourg,2017,1697,78,T
Namur,2017,1847,78,F
Namur,2017,1334,78,M
Namur,2017,3181,78,T
Bruxelles,2017,3078,79,F
Bruxelles,2017,2069,79,M
Bruxelles,2017,5147,79,T
Antwerpen,2017,6971,79,F
Antwerpen,2017,5717,79,M
Antwerpen,2017,12688,79,T
Limburg,2017,3432,79,F
Limburg,2017,2822,79,M
Limburg,2017,6254,79,T
Oost_Vlaanderen,2017,5929,79,F
Oost_Vlaanderen,2017,4660,79,M
Oost_Vlaanderen,2017,10589,79,T
Vlaams_Brabant,2017,4461,79,F
Vlaams_Brabant,2017,3399,79,M
Vlaams_Brabant,2017,7860,79,T
West_Vlaanderen,2017,5607,79,F
West_Vlaanderen,2017,4494,79,M
West_Vlaanderen,2017,10101,79,T
Brabant_Wallon,2017,1353,79,F
Brabant_Wallon,2017,1075,79,M
Brabant_Wallon,2017,2428,79,T
Hainaut,2017,4626,79,F
Hainaut,2017,3034,79,M
Hainaut,2017,7660,79,T
Liege,2017,3837,79,F
Liege,2017,2879,79,M
Liege,2017,6716,79,T
Luxembourg,2017,944,79,F
Luxembourg,2017,718,79,M
Luxembourg,2017,1662,79,T
Namur,2017,1760,79,F
Namur,2017,1173,79,M
Namur,2017,2933,79,T
Bruxelles,2017,3100,80,F
Bruxelles,2017,2011,80,M
Bruxelles,2017,5111,80,T
Antwerpen,2017,6751,80,F
Antwerpen,2017,5233,80,M
Antwerpen,2017,11984,80,T
Limburg,2017,3069,80,F
Limburg,2017,2601,80,M
Limburg,2017,5670,80,T
Oost_Vlaanderen,2017,5937,80,F
Oost_Vlaanderen,2017,4164,80,M
Oost_Vlaanderen,2017,10101,80,T
Vlaams_Brabant,2017,4088,80,F
Vlaams_Brabant,2017,3118,80,M
Vlaams_Brabant,2017,7206,80,T
West_Vlaanderen,2017,5219,80,F
West_Vlaanderen,2017,4072,80,M
West_Vlaanderen,2017,9291,80,T
Brabant_Wallon,2017,1320,80,F
Brabant_Wallon,2017,970,80,M
Brabant_Wallon,2017,2290,80,T
Hainaut,2017,4533,80,F
Hainaut,2017,2834,80,M
Hainaut,2017,7367,80,T
Liege,2017,3819,80,F
Liege,2017,2587,80,M
Liege,2017,6406,80,T
Luxembourg,2017,905,80,F
Luxembourg,2017,582,80,M
Luxembourg,2017,1487,80,T
Namur,2017,1635,80,F
Namur,2017,1167,80,M
Namur,2017,2802,80,T
Bruxelles,2017,3046,81,F
Bruxelles,2017,1819,81,M
Bruxelles,2017,4865,81,T
Antwerpen,2017,6538,81,F
Antwerpen,2017,4866,81,M
Antwerpen,2017,11404,81,T
Limburg,2017,3054,81,F
Limburg,2017,2277,81,M
Limburg,2017,5331,81,T
Oost_Vlaanderen,2017,5489,81,F
Oost_Vlaanderen,2017,3962,81,M
Oost_Vlaanderen,2017,9451,81,T
Vlaams_Brabant,2017,4008,81,F
Vlaams_Brabant,2017,2939,81,M
Vlaams_Brabant,2017,6947,81,T
West_Vlaanderen,2017,5044,81,F
West_Vlaanderen,2017,3744,81,M
West_Vlaanderen,2017,8788,81,T
Brabant_Wallon,2017,1202,81,F
Brabant_Wallon,2017,851,81,M
Brabant_Wallon,2017,2053,81,T
Hainaut,2017,4308,81,F
Hainaut,2017,2664,81,M
Hainaut,2017,6972,81,T
Liege,2017,3632,81,F
Liege,2017,2397,81,M
Liege,2017,6029,81,T
Luxembourg,2017,861,81,F
Luxembourg,2017,614,81,M
Luxembourg,2017,1475,81,T
Namur,2017,1595,81,F
Namur,2017,965,81,M
Namur,2017,2560,81,T
Bruxelles,2017,2880,82,F
Bruxelles,2017,1766,82,M
Bruxelles,2017,4646,82,T
Antwerpen,2017,6288,82,F
Antwerpen,2017,4413,82,M
Antwerpen,2017,10701,82,T
Limburg,2017,2948,82,F
Limburg,2017,2181,82,M
Limburg,2017,5129,82,T
Oost_Vlaanderen,2017,5563,82,F
Oost_Vlaanderen,2017,3791,82,M
Oost_Vlaanderen,2017,9354,82,T
Vlaams_Brabant,2017,3947,82,F
Vlaams_Brabant,2017,2884,82,M
Vlaams_Brabant,2017,6831,82,T
West_Vlaanderen,2017,4964,82,F
West_Vlaanderen,2017,3558,82,M
West_Vlaanderen,2017,8522,82,T
Brabant_Wallon,2017,1195,82,F
Brabant_Wallon,2017,799,82,M
Brabant_Wallon,2017,1994,82,T
Hainaut,2017,4306,82,F
Hainaut,2017,2471,82,M
Hainaut,2017,6777,82,T
Liege,2017,3584,82,F
Liege,2017,2281,82,M
Liege,2017,5865,82,T
Luxembourg,2017,872,82,F
Luxembourg,2017,604,82,M
Luxembourg,2017,1476,82,T
Namur,2017,1508,82,F
Namur,2017,975,82,M
Namur,2017,2483,82,T
Bruxelles,2017,2777,83,F
Bruxelles,2017,1561,83,M
Bruxelles,2017,4338,83,T
Antwerpen,2017,5924,83,F
Antwerpen,2017,4101,83,M
Antwerpen,2017,10025,83,T
Limburg,2017,2701,83,F
Limburg,2017,1936,83,M
Limburg,2017,4637,83,T
Oost_Vlaanderen,2017,5328,83,F
Oost_Vlaanderen,2017,3499,83,M
Oost_Vlaanderen,2017,8827,83,T
Vlaams_Brabant,2017,3758,83,F
Vlaams_Brabant,2017,2646,83,M
Vlaams_Brabant,2017,6404,83,T
West_Vlaanderen,2017,4596,83,F
West_Vlaanderen,2017,3282,83,M
West_Vlaanderen,2017,7878,83,T
Brabant_Wallon,2017,1165,83,F
Brabant_Wallon,2017,768,83,M
Brabant_Wallon,2017,1933,83,T
Hainaut,2017,4083,83,F
Hainaut,2017,2265,83,M
Hainaut,2017,6348,83,T
Liege,2017,3430,83,F
Liege,2017,2200,83,M
Liege,2017,5630,83,T
Luxembourg,2017,840,83,F
Luxembourg,2017,527,83,M
Luxembourg,2017,1367,83,T
Namur,2017,1409,83,F
Namur,2017,847,83,M
Namur,2017,2256,83,T
Bruxelles,2017,2674,84,F
Bruxelles,2017,1539,84,M
Bruxelles,2017,4213,84,T
Antwerpen,2017,5756,84,F
Antwerpen,2017,3857,84,M
Antwerpen,2017,9613,84,T
Limburg,2017,2637,84,F
Limburg,2017,1709,84,M
Limburg,2017,4346,84,T
Oost_Vlaanderen,2017,5096,84,F
Oost_Vlaanderen,2017,3132,84,M
Oost_Vlaanderen,2017,8228,84,T
Vlaams_Brabant,2017,3770,84,F
Vlaams_Brabant,2017,2369,84,M
Vlaams_Brabant,2017,6139,84,T
West_Vlaanderen,2017,4646,84,F
West_Vlaanderen,2017,3021,84,M
West_Vlaanderen,2017,7667,84,T
Brabant_Wallon,2017,1163,84,F
Brabant_Wallon,2017,705,84,M
Brabant_Wallon,2017,1868,84,T
Hainaut,2017,4333,84,F
Hainaut,2017,2149,84,M
Hainaut,2017,6482,84,T
Liege,2017,3455,84,F
Liege,2017,2065,84,M
Liege,2017,5520,84,T
Luxembourg,2017,757,84,F
Luxembourg,2017,468,84,M
Luxembourg,2017,1225,84,T
Namur,2017,1479,84,F
Namur,2017,861,84,M
Namur,2017,2340,84,T
Bruxelles,2017,2549,85,F
Bruxelles,2017,1345,85,M
Bruxelles,2017,3894,85,T
Antwerpen,2017,5368,85,F
Antwerpen,2017,3507,85,M
Antwerpen,2017,8875,85,T
Limburg,2017,2305,85,F
Limburg,2017,1534,85,M
Limburg,2017,3839,85,T
Oost_Vlaanderen,2017,4832,85,F
Oost_Vlaanderen,2017,2897,85,M
Oost_Vlaanderen,2017,7729,85,T
Vlaams_Brabant,2017,3478,85,F
Vlaams_Brabant,2017,2151,85,M
Vlaams_Brabant,2017,5629,85,T
West_Vlaanderen,2017,4395,85,F
West_Vlaanderen,2017,2682,85,M
West_Vlaanderen,2017,7077,85,T
Brabant_Wallon,2017,1083,85,F
Brabant_Wallon,2017,652,85,M
Brabant_Wallon,2017,1735,85,T
Hainaut,2017,4012,85,F
Hainaut,2017,2014,85,M
Hainaut,2017,6026,85,T
Liege,2017,3208,85,F
Liege,2017,1808,85,M
Liege,2017,5016,85,T
Luxembourg,2017,801,85,F
Luxembourg,2017,434,85,M
Luxembourg,2017,1235,85,T
Namur,2017,1411,85,F
Namur,2017,739,85,M
Namur,2017,2150,85,T
Bruxelles,2017,2623,86,F
Bruxelles,2017,1229,86,M
Bruxelles,2017,3852,86,T
Antwerpen,2017,4950,86,F
Antwerpen,2017,3111,86,M
Antwerpen,2017,8061,86,T
Limburg,2017,2138,86,F
Limburg,2017,1370,86,M
Limburg,2017,3508,86,T
Oost_Vlaanderen,2017,4423,86,F
Oost_Vlaanderen,2017,2430,86,M
Oost_Vlaanderen,2017,6853,86,T
Vlaams_Brabant,2017,3287,86,F
Vlaams_Brabant,2017,1902,86,M
Vlaams_Brabant,2017,5189,86,T
West_Vlaanderen,2017,3937,86,F
West_Vlaanderen,2017,2354,86,M
West_Vlaanderen,2017,6291,86,T
Brabant_Wallon,2017,956,86,F
Brabant_Wallon,2017,616,86,M
Brabant_Wallon,2017,1572,86,T
Hainaut,2017,3798,86,F
Hainaut,2017,1766,86,M
Hainaut,2017,5564,86,T
Liege,2017,2990,86,F
Liege,2017,1515,86,M
Liege,2017,4505,86,T
Luxembourg,2017,713,86,F
Luxembourg,2017,413,86,M
Luxembourg,2017,1126,86,T
Namur,2017,1272,86,F
Namur,2017,655,86,M
Namur,2017,1927,86,T
Bruxelles,2017,2266,87,F
Bruxelles,2017,1026,87,M
Bruxelles,2017,3292,87,T
Antwerpen,2017,4368,87,F
Antwerpen,2017,2491,87,M
Antwerpen,2017,6859,87,T
Limburg,2017,1843,87,F
Limburg,2017,1033,87,M
Limburg,2017,2876,87,T
Oost_Vlaanderen,2017,3624,87,F
Oost_Vlaanderen,2017,1891,87,M
Oost_Vlaanderen,2017,5515,87,T
Vlaams_Brabant,2017,2763,87,F
Vlaams_Brabant,2017,1464,87,M
Vlaams_Brabant,2017,4227,87,T
West_Vlaanderen,2017,3492,87,F
West_Vlaanderen,2017,1898,87,M
West_Vlaanderen,2017,5390,87,T
Brabant_Wallon,2017,917,87,F
Brabant_Wallon,2017,483,87,M
Brabant_Wallon,2017,1400,87,T
Hainaut,2017,3175,87,F
Hainaut,2017,1518,87,M
Hainaut,2017,4693,87,T
Liege,2017,2624,87,F
Liege,2017,1233,87,M
Liege,2017,3857,87,T
Luxembourg,2017,587,87,F
Luxembourg,2017,315,87,M
Luxembourg,2017,902,87,T
Namur,2017,1114,87,F
Namur,2017,509,87,M
Namur,2017,1623,87,T
Bruxelles,2017,2049,88,F
Bruxelles,2017,900,88,M
Bruxelles,2017,2949,88,T
Antwerpen,2017,3713,88,F
Antwerpen,2017,2051,88,M
Antwerpen,2017,5764,88,T
Limburg,2017,1590,88,F
Limburg,2017,884,88,M
Limburg,2017,2474,88,T
Oost_Vlaanderen,2017,3226,88,F
Oost_Vlaanderen,2017,1596,88,M
Oost_Vlaanderen,2017,4822,88,T
Vlaams_Brabant,2017,2393,88,F
Vlaams_Brabant,2017,1215,88,M
Vlaams_Brabant,2017,3608,88,T
West_Vlaanderen,2017,2972,88,F
West_Vlaanderen,2017,1585,88,M
West_Vlaanderen,2017,4557,88,T
Brabant_Wallon,2017,726,88,F
Brabant_Wallon,2017,382,88,M
Brabant_Wallon,2017,1108,88,T
Hainaut,2017,2915,88,F
Hainaut,2017,1144,88,M
Hainaut,2017,4059,88,T
Liege,2017,2192,88,F
Liege,2017,1030,88,M
Liege,2017,3222,88,T
Luxembourg,2017,578,88,F
Luxembourg,2017,279,88,M
Luxembourg,2017,857,88,T
Namur,2017,962,88,F
Namur,2017,432,88,M
Namur,2017,1394,88,T
Bruxelles,2017,1782,89,F
Bruxelles,2017,734,89,M
Bruxelles,2017,2516,89,T
Antwerpen,2017,3138,89,F
Antwerpen,2017,1661,89,M
Antwerpen,2017,4799,89,T
Limburg,2017,1407,89,F
Limburg,2017,667,89,M
Limburg,2017,2074,89,T
Oost_Vlaanderen,2017,2728,89,F
Oost_Vlaanderen,2017,1276,89,M
Oost_Vlaanderen,2017,4004,89,T
Vlaams_Brabant,2017,2018,89,F
Vlaams_Brabant,2017,1127,89,M
Vlaams_Brabant,2017,3145,89,T
West_Vlaanderen,2017,2546,89,F
West_Vlaanderen,2017,1253,89,M
West_Vlaanderen,2017,3799,89,T
Brabant_Wallon,2017,669,89,F
Brabant_Wallon,2017,293,89,M
Brabant_Wallon,2017,962,89,T
Hainaut,2017,2653,89,F
Hainaut,2017,994,89,M
Hainaut,2017,3647,89,T
Liege,2017,1922,89,F
Liege,2017,831,89,M
Liege,2017,2753,89,T
Luxembourg,2017,449,89,F
Luxembourg,2017,216,89,M
Luxembourg,2017,665,89,T
Namur,2017,810,89,F
Namur,2017,353,89,M
Namur,2017,1163,89,T
Bruxelles,2017,1575,90,F
Bruxelles,2017,630,90,M
Bruxelles,2017,2205,90,T
Antwerpen,2017,2764,90,F
Antwerpen,2017,1339,90,M
Antwerpen,2017,4103,90,T
Limburg,2017,1097,90,F
Limburg,2017,521,90,M
Limburg,2017,1618,90,T
Oost_Vlaanderen,2017,2340,90,F
Oost_Vlaanderen,2017,983,90,M
Oost_Vlaanderen,2017,3323,90,T
Vlaams_Brabant,2017,1803,90,F
Vlaams_Brabant,2017,824,90,M
Vlaams_Brabant,2017,2627,90,T
West_Vlaanderen,2017,2282,90,F
West_Vlaanderen,2017,1046,90,M
West_Vlaanderen,2017,3328,90,T
Brabant_Wallon,2017,539,90,F
Brabant_Wallon,2017,261,90,M
Brabant_Wallon,2017,800,90,T
Hainaut,2017,2134,90,F
Hainaut,2017,781,90,M
Hainaut,2017,2915,90,T
Liege,2017,1706,90,F
Liege,2017,664,90,M
Liege,2017,2370,90,T
Luxembourg,2017,464,90,F
Luxembourg,2017,156,90,M
Luxembourg,2017,620,90,T
Namur,2017,741,90,F
Namur,2017,270,90,M
Namur,2017,1011,90,T
Bruxelles,2017,1443,91,F
Bruxelles,2017,492,91,M
Bruxelles,2017,1935,91,T
Antwerpen,2017,2239,91,F
Antwerpen,2017,1059,91,M
Antwerpen,2017,3298,91,T
Limburg,2017,907,91,F
Limburg,2017,409,91,M
Limburg,2017,1316,91,T
Oost_Vlaanderen,2017,2000,91,F
Oost_Vlaanderen,2017,832,91,M
Oost_Vlaanderen,2017,2832,91,T
Vlaams_Brabant,2017,1499,91,F
Vlaams_Brabant,2017,705,91,M
Vlaams_Brabant,2017,2204,91,T
West_Vlaanderen,2017,1907,91,F
West_Vlaanderen,2017,878,91,M
West_Vlaanderen,2017,2785,91,T
Brabant_Wallon,2017,494,91,F
Brabant_Wallon,2017,225,91,M
Brabant_Wallon,2017,719,91,T
Hainaut,2017,1948,91,F
Hainaut,2017,639,91,M
Hainaut,2017,2587,91,T
Liege,2017,1429,91,F
Liege,2017,543,91,M
Liege,2017,1972,91,T
Luxembourg,2017,351,91,F
Luxembourg,2017,134,91,M
Luxembourg,2017,485,91,T
Namur,2017,637,91,F
Namur,2017,208,91,M
Namur,2017,845,91,T
Bruxelles,2017,1178,92,F
Bruxelles,2017,412,92,M
Bruxelles,2017,1590,92,T
Antwerpen,2017,1858,92,F
Antwerpen,2017,737,92,M
Antwerpen,2017,2595,92,T
Limburg,2017,750,92,F
Limburg,2017,299,92,M
Limburg,2017,1049,92,T
Oost_Vlaanderen,2017,1604,92,F
Oost_Vlaanderen,2017,646,92,M
Oost_Vlaanderen,2017,2250,92,T
Vlaams_Brabant,2017,1240,92,F
Vlaams_Brabant,2017,511,92,M
Vlaams_Brabant,2017,1751,92,T
West_Vlaanderen,2017,1617,92,F
West_Vlaanderen,2017,688,92,M
West_Vlaanderen,2017,2305,92,T
Brabant_Wallon,2017,454,92,F
Brabant_Wallon,2017,175,92,M
Brabant_Wallon,2017,629,92,T
Hainaut,2017,1596,92,F
Hainaut,2017,446,92,M
Hainaut,2017,2042,92,T
Liege,2017,1125,92,F
Liege,2017,408,92,M
Liege,2017,1533,92,T
Luxembourg,2017,265,92,F
Luxembourg,2017,97,92,M
Luxembourg,2017,362,92,T
Namur,2017,483,92,F
Namur,2017,172,92,M
Namur,2017,655,92,T
Bruxelles,2017,1005,93,F
Bruxelles,2017,287,93,M
Bruxelles,2017,1292,93,T
Antwerpen,2017,1450,93,F
Antwerpen,2017,600,93,M
Antwerpen,2017,2050,93,T
Limburg,2017,567,93,F
Limburg,2017,227,93,M
Limburg,2017,794,93,T
Oost_Vlaanderen,2017,1274,93,F
Oost_Vlaanderen,2017,462,93,M
Oost_Vlaanderen,2017,1736,93,T
Vlaams_Brabant,2017,1003,93,F
Vlaams_Brabant,2017,397,93,M
Vlaams_Brabant,2017,1400,93,T
West_Vlaanderen,2017,1282,93,F
West_Vlaanderen,2017,472,93,M
West_Vlaanderen,2017,1754,93,T
Brabant_Wallon,2017,373,93,F
Brabant_Wallon,2017,111,93,M
Brabant_Wallon,2017,484,93,T
Hainaut,2017,1200,93,F
Hainaut,2017,313,93,M
Hainaut,2017,1513,93,T
Liege,2017,892,93,F
Liege,2017,255,93,M
Liege,2017,1147,93,T
Luxembourg,2017,210,93,F
Luxembourg,2017,73,93,M
Luxembourg,2017,283,93,T
Namur,2017,418,93,F
Namur,2017,127,93,M
Namur,2017,545,93,T
Bruxelles,2017,781,94,F
Bruxelles,2017,239,94,M
Bruxelles,2017,1020,94,T
Antwerpen,2017,1097,94,F
Antwerpen,2017,417,94,M
Antwerpen,2017,1514,94,T
Limburg,2017,396,94,F
Limburg,2017,131,94,M
Limburg,2017,527,94,T
Oost_Vlaanderen,2017,987,94,F
Oost_Vlaanderen,2017,362,94,M
Oost_Vlaanderen,2017,1349,94,T
Vlaams_Brabant,2017,708,94,F
Vlaams_Brabant,2017,280,94,M
Vlaams_Brabant,2017,988,94,T
West_Vlaanderen,2017,989,94,F
West_Vlaanderen,2017,347,94,M
West_Vlaanderen,2017,1336,94,T
Brabant_Wallon,2017,238,94,F
Brabant_Wallon,2017,91,94,M
Brabant_Wallon,2017,329,94,T
Hainaut,2017,985,94,F
Hainaut,2017,240,94,M
Hainaut,2017,1225,94,T
Liege,2017,682,94,F
Liege,2017,211,94,M
Liege,2017,893,94,T
Luxembourg,2017,195,94,F
Luxembourg,2017,51,94,M
Luxembourg,2017,246,94,T
Namur,2017,306,94,F
Namur,2017,97,94,M
Namur,2017,403,94,T
Bruxelles,2017,617,95,F
Bruxelles,2017,180,95,M
Bruxelles,2017,797,95,T
Antwerpen,2017,876,95,F
Antwerpen,2017,275,95,M
Antwerpen,2017,1151,95,T
Limburg,2017,280,95,F
Limburg,2017,88,95,M
Limburg,2017,368,95,T
Oost_Vlaanderen,2017,777,95,F
Oost_Vlaanderen,2017,211,95,M
Oost_Vlaanderen,2017,988,95,T
Vlaams_Brabant,2017,529,95,F
Vlaams_Brabant,2017,192,95,M
Vlaams_Brabant,2017,721,95,T
West_Vlaanderen,2017,654,95,F
West_Vlaanderen,2017,262,95,M
West_Vlaanderen,2017,916,95,T
Brabant_Wallon,2017,214,95,F
Brabant_Wallon,2017,65,95,M
Brabant_Wallon,2017,279,95,T
Hainaut,2017,738,95,F
Hainaut,2017,191,95,M
Hainaut,2017,929,95,T
Liege,2017,505,95,F
Liege,2017,146,95,M
Liege,2017,651,95,T
Luxembourg,2017,111,95,F
Luxembourg,2017,29,95,M
Luxembourg,2017,140,95,T
Namur,2017,256,95,F
Namur,2017,73,95,M
Namur,2017,329,95,T
Bruxelles,2017,460,96,F
Bruxelles,2017,118,96,M
Bruxelles,2017,578,96,T
Antwerpen,2017,665,96,F
Antwerpen,2017,216,96,M
Antwerpen,2017,881,96,T
Limburg,2017,194,96,F
Limburg,2017,58,96,M
Limburg,2017,252,96,T
Oost_Vlaanderen,2017,552,96,F
Oost_Vlaanderen,2017,141,96,M
Oost_Vlaanderen,2017,693,96,T
Vlaams_Brabant,2017,370,96,F
Vlaams_Brabant,2017,118,96,M
Vlaams_Brabant,2017,488,96,T
West_Vlaanderen,2017,519,96,F
West_Vlaanderen,2017,146,96,M
West_Vlaanderen,2017,665,96,T
Brabant_Wallon,2017,159,96,F
Brabant_Wallon,2017,36,96,M
Brabant_Wallon,2017,195,96,T
Hainaut,2017,532,96,F
Hainaut,2017,120,96,M
Hainaut,2017,652,96,T
Liege,2017,396,96,F
Liege,2017,91,96,M
Liege,2017,487,96,T
Luxembourg,2017,97,96,F
Luxembourg,2017,21,96,M
Luxembourg,2017,118,96,T
Namur,2017,161,96,F
Namur,2017,37,96,M
Namur,2017,198,96,T
